time,ghi,dni,dhi,temp_air,wind_speed
2019-01-01 00:00:00-07:00,0.0,0.0,0.0,3.9,1.6
2019-01-01 00:05:00-07:00,0.0,0.0,0.0,3.8,1.6
2019-01-01 00:10:00-07:00,0.0,0.0,0.0,3.8,1.6
2019-01-01 00:15:00-07:00,0.0,0.0,0.0,3.7,1.6
2019-01-01 00:20:00-07:00,0.0,0.0,0.0,3.7,1.6
2019-01-01 00:25:00-07:00,0.0,0.0,0.0,3.7,1.6
2019-01-01 00:30:00-07:00,0.0,0.0,0.0,3.6,1.6
2019-01-01 00:35:00-07:00,0.0,0.0,0.0,3.6,1.6
2019-01-01 00:40:00-07:00,0.0,0.0,0.0,3.6,1.6
2019-01-01 00:45:00-07:00,0.0,0.0,0.0,3.5,1.6
2019-01-01 00:50:00-07:00,0.0,0.0,0.0,3.5,1.6
2019-01-01 00:55:00-07:00,0.0,0.0,0.0,3.5,1.6
2019-01-01 01:00:00-07:00,0.0,0.0,0.0,3.4,1.6
2019-01-01 01:05:00-07:00,0.0,0.0,0.0,3.4,1.6
2019-01-01 01:10:00-07:00,0.0,0.0,0.0,3.4,1.6
2019-01-01 01:15:00-07:00,0.0,0.0,0.0,3.3,1.6
2019-01-01 01:20:00-07:00,0.0,0.0,0.0,3.3,1.6
2019-01-01 01:25:00-07:00,0.0,0.0,0.0,3.3,1.6
2019-01-01 01:30:00-07:00,0.0,0.0,0.0,3.2,1.6
2019-01-01 01:35:00-07:00,0.0,0.0,0.0,3.2,1.6
2019-01-01 01:40:00-07:00,0.0,0.0,0.0,3.2,1.6
2019-01-01 01:45:00-07:00,0.0,0.0,0.0,3.1,1.6
2019-01-01 01:50:00-07:00,0.0,0.0,0.0,3.1,1.6
2019-01-01 01:55:00-07:00,0.0,0.0,0.0,3.0,1.6
2019-01-01 02:00:00-07:00,0.0,0.0,0.0,3.0,1.6
2019-01-01 02:05:00-07:00,0.0,0.0,0.0,3.0,1.5
2019-01-01 02:10:00-07:00,0.0,0.0,0.0,2.9,1.5
2019-01-01 02:15:00-07:00,0.0,0.0,0.0,2.9,1.5
2019-01-01 02:20:00-07:00,0.0,0.0,0.0,2.9,1.5
2019-01-01 02:25:00-07:00,0.0,0.0,0.0,2.8,1.5
2019-01-01 02:30:00-07:00,0.0,0.0,0.0,2.8,1.5
2019-01-01 02:35:00-07:00,0.0,0.0,0.0,2.8,1.5
2019-01-01 02:40:00-07:00,0.0,0.0,0.0,2.7,1.5
2019-01-01 02:45:00-07:00,0.0,0.0,0.0,2.7,1.5
2019-01-01 02:50:00-07:00,0.0,0.0,0.0,2.7,1.5
2019-01-01 02:55:00-07:00,0.0,0.0,0.0,2.6,1.4
2019-01-01 03:00:00-07:00,0.0,0.0,0.0,2.6,1.4
2019-01-01 03:05:00-07:00,0.0,0.0,0.0,2.5,1.4
2019-01-01 03:10:00-07:00,0.0,0.0,0.0,2.5,1.4
2019-01-01 03:15:00-07:00,0.0,0.0,0.0,2.5,1.4
2019-01-01 03:20:00-07:00,0.0,0.0,0.0,2.4,1.4
2019-01-01 03:25:00-07:00,0.0,0.0,0.0,2.4,1.4
2019-01-01 03:30:00-07:00,0.0,0.0,0.0,2.4,1.4
2019-01-01 03:35:00-07:00,0.0,0.0,0.0,2.3,1.4
2019-01-01 03:40:00-07:00,0.0,0.0,0.0,2.3,1.4
2019-01-01 03:45:00-07:00,0.0,0.0,0.0,2.2,1.4
2019-01-01 03:50:00-07:00,0.0,0.0,0.0,2.2,1.4
2019-01-01 03:55:00-07:00,0.0,0.0,0.0,2.2,1.3
2019-01-01 04:00:00-07:00,0.0,0.0,0.0,2.1,1.3
2019-01-01 04:05:00-07:00,0.0,0.0,0.0,2.1,1.3
2019-01-01 04:10:00-07:00,0.0,0.0,0.0,2.0,1.3
2019-01-01 04:15:00-07:00,0.0,0.0,0.0,2.0,1.3
2019-01-01 04:20:00-07:00,0.0,0.0,0.0,2.0,1.3
2019-01-01 04:25:00-07:00,0.0,0.0,0.0,1.9,1.3
2019-01-01 04:30:00-07:00,0.0,0.0,0.0,1.9,1.3
2019-01-01 04:35:00-07:00,0.0,0.0,0.0,1.9,1.3
2019-01-01 04:40:00-07:00,0.0,0.0,0.0,1.8,1.3
2019-01-01 04:45:00-07:00,0.0,0.0,0.0,1.8,1.3
2019-01-01 04:50:00-07:00,0.0,0.0,0.0,1.8,1.2
2019-01-01 04:55:00-07:00,0.0,0.0,0.0,1.7,1.2
2019-01-01 05:00:00-07:00,0.0,0.0,0.0,1.7,1.2
2019-01-01 05:05:00-07:00,0.0,0.0,0.0,1.7,1.2
2019-01-01 05:10:00-07:00,0.0,0.0,0.0,1.6,1.2
2019-01-01 05:15:00-07:00,0.0,0.0,0.0,1.6,1.2
2019-01-01 05:20:00-07:00,0.0,0.0,0.0,1.6,1.2
2019-01-01 05:25:00-07:00,0.0,0.0,0.0,1.6,1.2
2019-01-01 05:30:00-07:00,0.0,0.0,0.0,1.5,1.2
2019-01-01 05:35:00-07:00,0.0,0.0,0.0,1.5,1.2
2019-01-01 05:40:00-07:00,0.0,0.0,0.0,1.5,1.2
2019-01-01 05:45:00-07:00,0.0,0.0,0.0,1.5,1.2
2019-01-01 05:50:00-07:00,0.0,0.0,0.0,1.5,1.1
2019-01-01 05:55:00-07:00,0.0,0.0,0.0,1.4,1.1
2019-01-01 06:00:00-07:00,0.0,0.0,0.0,1.4,1.1
2019-01-01 06:05:00-07:00,0.0,0.0,0.0,1.4,1.1
2019-01-01 06:10:00-07:00,0.0,0.0,0.0,1.4,1.1
2019-01-01 06:15:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 06:20:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 06:25:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 06:30:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 06:35:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 06:40:00-07:00,0.0,0.0,0.0,1.2,1.1
2019-01-01 06:45:00-07:00,0.0,0.0,0.0,1.2,1.1
2019-01-01 06:50:00-07:00,0.0,0.0,0.0,1.2,1.1
2019-01-01 06:55:00-07:00,0.0,0.0,0.0,1.2,1.1
2019-01-01 07:00:00-07:00,0.0,0.0,0.0,1.2,1.1
2019-01-01 07:05:00-07:00,0.0,0.0,0.0,1.3,1.1
2019-01-01 07:10:00-07:00,0.0,0.0,0.0,1.4,1.2
2019-01-01 07:15:00-07:00,0.0,0.0,0.0,1.5,1.2
2019-01-01 07:20:00-07:00,0.0,0.0,0.0,1.5,1.3
2019-01-01 07:25:00-07:00,0.0,0.0,0.0,1.6,1.3
2019-01-01 07:30:00-07:00,0.0,0.0,0.0,1.7,1.3
2019-01-01 07:35:00-07:00,8.0,106.0,6.0,1.8,1.4
2019-01-01 07:40:00-07:00,15.0,11.0,15.0,1.9,1.4
2019-01-01 07:45:00-07:00,23.0,54.0,20.0,2.0,1.5
2019-01-01 07:50:00-07:00,32.0,98.0,25.0,2.1,1.5
2019-01-01 07:55:00-07:00,41.0,133.0,30.0,2.2,1.5
2019-01-01 08:00:00-07:00,74.0,410.0,32.0,2.3,1.6
2019-01-01 08:05:00-07:00,88.0,450.0,36.0,2.5,1.6
2019-01-01 08:10:00-07:00,73.0,211.0,45.0,2.6,1.6
2019-01-01 08:15:00-07:00,84.0,233.0,50.0,2.7,1.6
2019-01-01 08:20:00-07:00,96.0,254.0,55.0,2.9,1.6
2019-01-01 08:25:00-07:00,108.0,273.0,60.0,3.0,1.6
2019-01-01 08:30:00-07:00,120.0,291.0,65.0,3.2,1.6
2019-01-01 08:35:00-07:00,133.0,313.0,69.0,3.3,1.6
2019-01-01 08:40:00-07:00,146.0,329.0,74.0,3.5,1.6
2019-01-01 08:45:00-07:00,158.0,344.0,78.0,3.6,1.6
2019-01-01 08:50:00-07:00,171.0,358.0,83.0,3.7,1.6
2019-01-01 08:55:00-07:00,184.0,372.0,87.0,3.9,1.6
2019-01-01 09:00:00-07:00,167.0,220.0,107.0,4.0,1.7
2019-01-01 09:05:00-07:00,179.0,231.0,112.0,4.2,1.6
2019-01-01 09:10:00-07:00,134.0,49.0,119.0,4.3,1.6
2019-01-01 09:15:00-07:00,142.0,54.0,126.0,4.4,1.6
2019-01-01 09:20:00-07:00,191.0,171.0,135.0,4.6,1.5
2019-01-01 09:25:00-07:00,238.0,331.0,126.0,4.7,1.5
2019-01-01 09:30:00-07:00,347.0,805.0,66.0,4.9,1.5
2019-01-01 09:35:00-07:00,269.0,382.0,130.0,5.0,1.5
2019-01-01 09:40:00-07:00,376.0,830.0,67.0,5.1,1.4
2019-01-01 09:45:00-07:00,390.0,838.0,68.0,5.3,1.4
2019-01-01 09:50:00-07:00,403.0,846.0,69.0,5.4,1.4
2019-01-01 09:55:00-07:00,416.0,854.0,70.0,5.5,1.4
2019-01-01 10:00:00-07:00,428.0,861.0,71.0,5.7,1.3
2019-01-01 10:05:00-07:00,440.0,868.0,71.0,5.8,1.3
2019-01-01 10:10:00-07:00,452.0,874.0,72.0,5.9,1.4
2019-01-01 10:15:00-07:00,464.0,880.0,73.0,6.0,1.4
2019-01-01 10:20:00-07:00,475.0,885.0,74.0,6.2,1.4
2019-01-01 10:25:00-07:00,486.0,890.0,74.0,6.3,1.4
2019-01-01 10:30:00-07:00,497.0,895.0,75.0,6.4,1.4
2019-01-01 10:35:00-07:00,507.0,902.0,75.0,6.5,1.4
2019-01-01 10:40:00-07:00,409.0,491.0,170.0,6.7,1.4
2019-01-01 10:45:00-07:00,391.0,396.0,195.0,6.8,1.5
2019-01-01 10:50:00-07:00,393.0,381.0,202.0,6.9,1.5
2019-01-01 10:55:00-07:00,424.0,467.0,186.0,7.0,1.5
2019-01-01 11:00:00-07:00,416.0,418.0,201.0,7.1,1.5
2019-01-01 11:05:00-07:00,441.0,482.0,190.0,7.2,1.5
2019-01-01 11:10:00-07:00,463.0,567.0,165.0,7.3,1.6
2019-01-01 11:15:00-07:00,471.0,578.0,163.0,7.4,1.6
2019-01-01 11:20:00-07:00,478.0,584.0,164.0,7.5,1.7
2019-01-01 11:25:00-07:00,460.0,476.0,202.0,7.6,1.7
2019-01-01 11:30:00-07:00,445.0,413.0,219.0,7.7,1.8
2019-01-01 11:35:00-07:00,600.0,950.0,77.0,7.8,1.8
2019-01-01 11:40:00-07:00,605.0,952.0,77.0,7.9,1.9
2019-01-01 11:45:00-07:00,609.0,953.0,78.0,8.0,1.9
2019-01-01 11:50:00-07:00,613.0,955.0,78.0,8.1,2.0
2019-01-01 11:55:00-07:00,616.0,956.0,78.0,8.2,2.0
2019-01-01 12:00:00-07:00,619.0,957.0,78.0,8.3,2.1
2019-01-01 12:05:00-07:00,621.0,957.0,78.0,8.3,2.1
2019-01-01 12:10:00-07:00,623.0,958.0,78.0,8.4,2.2
2019-01-01 12:15:00-07:00,624.0,959.0,78.0,8.4,2.2
2019-01-01 12:20:00-07:00,625.0,959.0,78.0,8.5,2.3
2019-01-01 12:25:00-07:00,625.0,959.0,78.0,8.5,2.3
2019-01-01 12:30:00-07:00,625.0,959.0,78.0,8.6,2.4
2019-01-01 12:35:00-07:00,626.0,964.0,76.0,8.6,2.4
2019-01-01 12:40:00-07:00,629.0,970.0,76.0,8.7,2.5
2019-01-01 12:45:00-07:00,627.0,969.0,76.0,8.7,2.5
2019-01-01 12:50:00-07:00,626.0,969.0,76.0,8.8,2.6
2019-01-01 12:55:00-07:00,623.0,968.0,76.0,8.8,2.6
2019-01-01 13:00:00-07:00,620.0,967.0,76.0,8.9,2.6
2019-01-01 13:05:00-07:00,617.0,966.0,76.0,8.9,2.7
2019-01-01 13:10:00-07:00,613.0,965.0,76.0,8.8,2.7
2019-01-01 13:15:00-07:00,609.0,963.0,75.0,8.8,2.7
2019-01-01 13:20:00-07:00,604.0,962.0,75.0,8.8,2.7
2019-01-01 13:25:00-07:00,599.0,960.0,75.0,8.8,2.7
2019-01-01 13:30:00-07:00,594.0,958.0,75.0,8.8,2.7
2019-01-01 13:35:00-07:00,588.0,957.0,74.0,8.8,2.8
2019-01-01 13:40:00-07:00,581.0,955.0,73.0,8.8,2.8
2019-01-01 13:45:00-07:00,575.0,952.0,73.0,8.8,2.8
2019-01-01 13:50:00-07:00,567.0,950.0,73.0,8.8,2.8
2019-01-01 13:55:00-07:00,560.0,947.0,72.0,8.8,2.8
2019-01-01 14:00:00-07:00,551.0,944.0,72.0,8.8,2.8
2019-01-01 14:05:00-07:00,543.0,940.0,71.0,8.8,2.8
2019-01-01 14:10:00-07:00,534.0,936.0,71.0,8.7,2.8
2019-01-01 14:15:00-07:00,524.0,933.0,70.0,8.7,2.8
2019-01-01 14:20:00-07:00,515.0,929.0,70.0,8.6,2.8
2019-01-01 14:25:00-07:00,504.0,924.0,69.0,8.6,2.8
2019-01-01 14:30:00-07:00,494.0,919.0,69.0,8.5,2.8
2019-01-01 14:35:00-07:00,483.0,918.0,67.0,8.5,2.8
2019-01-01 14:40:00-07:00,472.0,913.0,66.0,8.4,2.8
2019-01-01 14:45:00-07:00,460.0,907.0,66.0,8.4,2.8
2019-01-01 14:50:00-07:00,452.0,909.0,65.0,8.3,2.8
2019-01-01 14:55:00-07:00,439.0,903.0,64.0,8.3,2.8
2019-01-01 15:00:00-07:00,426.0,896.0,64.0,8.2,2.8
2019-01-01 15:05:00-07:00,413.0,889.0,63.0,8.1,2.8
2019-01-01 15:10:00-07:00,400.0,882.0,62.0,8.0,2.7
2019-01-01 15:15:00-07:00,386.0,874.0,61.0,7.9,2.7
2019-01-01 15:20:00-07:00,372.0,865.0,60.0,7.8,2.7
2019-01-01 15:25:00-07:00,358.0,856.0,59.0,7.6,2.6
2019-01-01 15:30:00-07:00,344.0,847.0,58.0,7.5,2.6
2019-01-01 15:35:00-07:00,329.0,840.0,56.0,7.4,2.6
2019-01-01 15:40:00-07:00,249.0,507.0,91.0,7.3,2.5
2019-01-01 15:45:00-07:00,246.0,565.0,77.0,7.2,2.5
2019-01-01 15:50:00-07:00,225.0,500.0,82.0,7.0,2.5
2019-01-01 15:55:00-07:00,204.0,433.0,85.0,6.9,2.5
2019-01-01 16:00:00-07:00,190.0,418.0,82.0,6.8,2.4
2019-01-01 16:05:00-07:00,177.0,403.0,78.0,6.8,2.4
2019-01-01 16:10:00-07:00,164.0,387.0,74.0,6.8,2.4
2019-01-01 16:15:00-07:00,151.0,370.0,70.0,6.8,2.4
2019-01-01 16:20:00-07:00,138.0,353.0,66.0,6.8,2.4
2019-01-01 16:25:00-07:00,125.0,334.0,62.0,6.8,2.4
2019-01-01 16:30:00-07:00,113.0,314.0,58.0,6.8,2.4
2019-01-01 16:35:00-07:00,100.0,293.0,53.0,6.8,2.4
2019-01-01 16:40:00-07:00,88.0,271.0,49.0,6.8,2.4
2019-01-01 16:45:00-07:00,76.0,247.0,44.0,6.8,2.4
2019-01-01 16:50:00-07:00,65.0,221.0,39.0,6.8,2.4
2019-01-01 16:55:00-07:00,54.0,192.0,34.0,6.8,2.4
2019-01-01 17:00:00-07:00,43.0,160.0,30.0,3.0,1.3
2019-01-01 17:05:00-07:00,33.0,122.0,25.0,2.9,1.3
2019-01-01 17:10:00-07:00,24.0,74.0,20.0,2.8,1.3
2019-01-01 17:15:00-07:00,16.0,27.0,15.0,2.7,1.3
2019-01-01 17:20:00-07:00,8.0,127.0,5.0,2.6,1.3
2019-01-01 17:25:00-07:00,0.0,0.0,0.0,2.4,1.3
2019-01-01 17:30:00-07:00,0.0,0.0,0.0,2.3,1.4
2019-01-01 17:35:00-07:00,0.0,0.0,0.0,2.2,1.4
2019-01-01 17:40:00-07:00,0.0,0.0,0.0,2.1,1.4
2019-01-01 17:45:00-07:00,0.0,0.0,0.0,2.0,1.4
2019-01-01 17:50:00-07:00,0.0,0.0,0.0,1.8,1.4
2019-01-01 17:55:00-07:00,0.0,0.0,0.0,1.7,1.4
2019-01-01 18:00:00-07:00,0.0,0.0,0.0,1.6,1.4
2019-01-01 18:05:00-07:00,0.0,0.0,0.0,1.5,1.4
2019-01-01 18:10:00-07:00,0.0,0.0,0.0,1.5,1.4
2019-01-01 18:15:00-07:00,0.0,0.0,0.0,1.4,1.4
2019-01-01 18:20:00-07:00,0.0,0.0,0.0,1.3,1.4
2019-01-01 18:25:00-07:00,0.0,0.0,0.0,1.3,1.4
2019-01-01 18:30:00-07:00,0.0,0.0,0.0,1.2,1.4
2019-01-01 18:35:00-07:00,0.0,0.0,0.0,1.1,1.4
2019-01-01 18:40:00-07:00,0.0,0.0,0.0,1.1,1.4
2019-01-01 18:45:00-07:00,0.0,0.0,0.0,1.0,1.4
2019-01-01 18:50:00-07:00,0.0,0.0,0.0,0.9,1.4
2019-01-01 18:55:00-07:00,0.0,0.0,0.0,0.9,1.4
2019-01-01 19:00:00-07:00,0.0,0.0,0.0,0.8,1.4
2019-01-01 19:05:00-07:00,0.0,0.0,0.0,0.7,1.4
2019-01-01 19:10:00-07:00,0.0,0.0,0.0,0.7,1.3
2019-01-01 19:15:00-07:00,0.0,0.0,0.0,0.6,1.3
2019-01-01 19:20:00-07:00,0.0,0.0,0.0,0.6,1.3
2019-01-01 19:25:00-07:00,0.0,0.0,0.0,0.5,1.3
2019-01-01 19:30:00-07:00,0.0,0.0,0.0,0.5,1.3
2019-01-01 19:35:00-07:00,0.0,0.0,0.0,0.4,1.3
2019-01-01 19:40:00-07:00,0.0,0.0,0.0,0.4,1.3
2019-01-01 19:45:00-07:00,0.0,0.0,0.0,0.3,1.3
2019-01-01 19:50:00-07:00,0.0,0.0,0.0,0.3,1.3
2019-01-01 19:55:00-07:00,0.0,0.0,0.0,0.2,1.3
2019-01-01 20:00:00-07:00,0.0,0.0,0.0,0.2,1.3
2019-01-01 20:05:00-07:00,0.0,0.0,0.0,0.1,1.3
2019-01-01 20:10:00-07:00,0.0,0.0,0.0,0.1,1.3
2019-01-01 20:15:00-07:00,0.0,0.0,0.0,0.1,1.3
2019-01-01 20:20:00-07:00,0.0,0.0,0.0,0.1,1.3
2019-01-01 20:25:00-07:00,0.0,0.0,0.0,0.0,1.3
2019-01-01 20:30:00-07:00,0.0,0.0,0.0,0.0,1.2
2019-01-01 20:35:00-07:00,0.0,0.0,0.0,0.0,1.2
2019-01-01 20:40:00-07:00,0.0,0.0,0.0,-0.1,1.2
2019-01-01 20:45:00-07:00,0.0,0.0,0.0,-0.1,1.2
2019-01-01 20:50:00-07:00,0.0,0.0,0.0,-0.1,1.2
2019-01-01 20:55:00-07:00,0.0,0.0,0.0,-0.1,1.2
2019-01-01 21:00:00-07:00,0.0,0.0,0.0,-0.2,1.2
2019-01-01 21:05:00-07:00,0.0,0.0,0.0,-0.2,1.2
2019-01-01 21:10:00-07:00,0.0,0.0,0.0,-0.2,1.2
2019-01-01 21:15:00-07:00,0.0,0.0,0.0,-0.2,1.2
2019-01-01 21:20:00-07:00,0.0,0.0,0.0,-0.2,1.2
2019-01-01 21:25:00-07:00,0.0,0.0,0.0,-0.3,1.2
2019-01-01 21:30:00-07:00,0.0,0.0,0.0,-0.3,1.2
2019-01-01 21:35:00-07:00,0.0,0.0,0.0,-0.3,1.2
2019-01-01 21:40:00-07:00,0.0,0.0,0.0,-0.3,1.2
2019-01-01 21:45:00-07:00,0.0,0.0,0.0,-0.3,1.2
2019-01-01 21:50:00-07:00,0.0,0.0,0.0,-0.4,1.2
2019-01-01 21:55:00-07:00,0.0,0.0,0.0,-0.4,1.2
2019-01-01 22:00:00-07:00,0.0,0.0,0.0,-0.4,1.1
2019-01-01 22:05:00-07:00,0.0,0.0,0.0,-0.4,1.1
2019-01-01 22:10:00-07:00,0.0,0.0,0.0,-0.3,1.1
2019-01-01 22:15:00-07:00,0.0,0.0,0.0,-0.3,1.1
2019-01-01 22:20:00-07:00,0.0,0.0,0.0,-0.3,1.1
2019-01-01 22:25:00-07:00,0.0,0.0,0.0,-0.3,1.1
2019-01-01 22:30:00-07:00,0.0,0.0,0.0,-0.2,1.1
2019-01-01 22:35:00-07:00,0.0,0.0,0.0,-0.2,1.1
2019-01-01 22:40:00-07:00,0.0,0.0,0.0,-0.2,1.1
2019-01-01 22:45:00-07:00,0.0,0.0,0.0,-0.2,1.1
2019-01-01 22:50:00-07:00,0.0,0.0,0.0,-0.2,1.1
2019-01-01 22:55:00-07:00,0.0,0.0,0.0,-0.1,1.1
2019-01-01 23:00:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:05:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:10:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:15:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:20:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:25:00-07:00,0.0,0.0,0.0,-0.1,1.0
2019-01-01 23:30:00-07:00,0.0,0.0,0.0,0.0,1.0
2019-01-01 23:35:00-07:00,0.0,0.0,0.0,0.0,1.0
2019-01-01 23:40:00-07:00,0.0,0.0,0.0,0.0,1.0
2019-01-01 23:45:00-07:00,0.0,0.0,0.0,0.0,1.0
2019-01-01 23:50:00-07:00,0.0,0.0,0.0,0.0,1.0
2019-01-01 23:55:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:00:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:05:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:10:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:15:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:20:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:25:00-07:00,0.0,0.0,0.0,0.0,0.9
2019-01-02 00:30:00-07:00,0.0,0.0,0.0,0.1,0.9
2019-01-02 00:35:00-07:00,0.0,0.0,0.0,0.1,0.9
2019-01-02 00:40:00-07:00,0.0,0.0,0.0,0.1,0.9
2019-01-02 00:45:00-07:00,0.0,0.0,0.0,0.1,0.9
2019-01-02 00:50:00-07:00,0.0,0.0,0.0,0.1,0.9
2019-01-02 00:55:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:00:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:05:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:10:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:15:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:20:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:25:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:30:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:35:00-07:00,0.0,0.0,0.0,0.1,0.8
2019-01-02 01:40:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 01:45:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 01:50:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 01:55:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:00:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:05:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:10:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:15:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:20:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:25:00-07:00,0.0,0.0,0.0,0.2,0.7
2019-01-02 02:30:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 02:35:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 02:40:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 02:45:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 02:50:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 02:55:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 03:00:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 03:05:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 03:10:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 03:15:00-07:00,0.0,0.0,0.0,0.2,0.6
2019-01-02 03:20:00-07:00,0.0,0.0,0.0,0.1,0.6
2019-01-02 03:25:00-07:00,0.0,0.0,0.0,0.1,0.6
2019-01-02 03:30:00-07:00,0.0,0.0,0.0,0.1,0.6
2019-01-02 03:35:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 03:40:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 03:45:00-07:00,0.0,0.0,0.0,0.1,0.7
2019-01-02 03:50:00-07:00,0.0,0.0,0.0,0.0,0.7
2019-01-02 03:55:00-07:00,0.0,0.0,0.0,0.0,0.7
2019-01-02 04:00:00-07:00,0.0,0.0,0.0,0.0,0.7
2019-01-02 04:05:00-07:00,0.0,0.0,0.0,0.0,0.7
2019-01-02 04:10:00-07:00,0.0,0.0,0.0,-0.1,0.8
2019-01-02 04:15:00-07:00,0.0,0.0,0.0,-0.1,0.8
2019-01-02 04:20:00-07:00,0.0,0.0,0.0,-0.1,0.8
2019-01-02 04:25:00-07:00,0.0,0.0,0.0,-0.2,0.8
2019-01-02 04:30:00-07:00,0.0,0.0,0.0,-0.2,0.9
2019-01-02 04:35:00-07:00,0.0,0.0,0.0,-0.2,0.9
2019-01-02 04:40:00-07:00,0.0,0.0,0.0,-0.3,0.9
2019-01-02 04:45:00-07:00,0.0,0.0,0.0,-0.3,0.9
2019-01-02 04:50:00-07:00,0.0,0.0,0.0,-0.4,0.9
2019-01-02 04:55:00-07:00,0.0,0.0,0.0,-0.4,1.0
2019-01-02 05:00:00-07:00,0.0,0.0,0.0,-0.4,1.0
2019-01-02 05:05:00-07:00,0.0,0.0,0.0,-0.5,1.0
2019-01-02 05:10:00-07:00,0.0,0.0,0.0,-0.6,1.0
2019-01-02 05:15:00-07:00,0.0,0.0,0.0,-0.7,1.0
2019-01-02 05:20:00-07:00,0.0,0.0,0.0,-0.7,1.1
2019-01-02 05:25:00-07:00,0.0,0.0,0.0,-0.8,1.1
2019-01-02 05:30:00-07:00,0.0,0.0,0.0,-0.9,1.1
2019-01-02 05:35:00-07:00,0.0,0.0,0.0,-1.0,1.1
2019-01-02 05:40:00-07:00,0.0,0.0,0.0,-1.0,1.1
2019-01-02 05:45:00-07:00,0.0,0.0,0.0,-1.1,1.1
2019-01-02 05:50:00-07:00,0.0,0.0,0.0,-1.2,1.1
2019-01-02 05:55:00-07:00,0.0,0.0,0.0,-1.2,1.2
2019-01-02 06:00:00-07:00,0.0,0.0,0.0,-1.3,1.2
2019-01-02 06:05:00-07:00,0.0,0.0,0.0,-1.4,1.2
2019-01-02 06:10:00-07:00,0.0,0.0,0.0,-1.4,1.2
2019-01-02 06:15:00-07:00,0.0,0.0,0.0,-1.5,1.2
2019-01-02 06:20:00-07:00,0.0,0.0,0.0,-1.5,1.2
2019-01-02 06:25:00-07:00,0.0,0.0,0.0,-1.5,1.2
2019-01-02 06:30:00-07:00,0.0,0.0,0.0,-1.6,1.2
2019-01-02 06:35:00-07:00,0.0,0.0,0.0,-1.6,1.2
2019-01-02 06:40:00-07:00,0.0,0.0,0.0,-1.7,1.2
2019-01-02 06:45:00-07:00,0.0,0.0,0.0,-1.7,1.2
2019-01-02 06:50:00-07:00,0.0,0.0,0.0,-1.8,1.2
2019-01-02 06:55:00-07:00,0.0,0.0,0.0,-1.8,1.2
2019-01-02 07:00:00-07:00,0.0,0.0,0.0,-1.8,1.2
2019-01-02 07:05:00-07:00,0.0,0.0,0.0,-1.7,1.2
2019-01-02 07:10:00-07:00,0.0,0.0,0.0,-1.6,1.3
